"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044000","GO:0044000","movement in host","18/2353","123/28891",0.0107982231729702,0.0370922947215176,0.0233391022457747,"Chmp5/Hmgb1/Chmp1b/Vapa/Bsg/Zfp639/Ctsb/Snx3/P4hb/Hyal2/Lgals1/Tsg101/AU040320/Nrp1/Insr/Ddb1/Rad50/Vps18",18
"GO:0032373","GO:0032373","positive regulation of sterol transport","9/2353","46/28891",0.0108420101772495,0.0370922947215176,0.0233391022457747,"Anxa2/Commd1/Scp2/Abca8b/Lrp1/Abca5/Abca3/Ptch1/Abcg4",9
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","9/2353","46/28891",0.0108420101772495,0.0370922947215176,0.0233391022457747,"Anxa2/Commd1/Scp2/Abca8b/Lrp1/Abca5/Abca3/Ptch1/Abcg4",9
"GO:0010560","GO:0010560","positive regulation of glycoprotein biosynthetic process","6/2353","24/28891",0.0108521406286507,0.0370922947215176,0.0233391022457747,"Ep300/Ncstn/Plcb1/Abca2/Insr/Pomt1",6
"GO:0021889","GO:0021889","olfactory bulb interneuron differentiation","6/2353","24/28891",0.0108521406286507,0.0370922947215176,0.0233391022457747,"Rac1/Erbb4/Dicer1/Slit2/Robo2/Robo1",6
"GO:0045116","GO:0045116","protein neddylation","6/2353","24/28891",0.0108521406286507,0.0370922947215176,0.0233391022457747,"Rnf7/Rpl5/Rpl11/Dcun1d2/Dcun1d5/Rbx1",6
"GO:0051481","GO:0051481","negative regulation of cytosolic calcium ion concentration","6/2353","24/28891",0.0108521406286507,0.0370922947215176,0.0233391022457747,"Ryr2/Lrp1/Slc8a1/Ryr3/Atp2b1/Nos1",6
"GO:0090042","GO:0090042","tubulin deacetylation","6/2353","24/28891",0.0108521406286507,0.0370922947215176,0.0233391022457747,"Fnta/Fry/Ep300/Yeats2/Prkaa2/Hdac6",6
"GO:0009162","GO:0009162","deoxyribonucleoside monophosphate metabolic process","7/2353","31/28891",0.0108626997410813,0.0370922947215176,0.0233391022457747,"Nme1/Nt5c/Tyms/Guk1/Adk/Nt5c3/Gda",7
"GO:0021533","GO:0021533","cell differentiation in hindbrain","7/2353","31/28891",0.0108626997410813,0.0370922947215176,0.0233391022457747,"Herc1/Nrxn1/Kndc1/Prox1/Agtpbp1/Faim2/Grid2",7
"GO:0032509","GO:0032509","endosome transport via multivesicular body sorting pathway","7/2353","31/28891",0.0108626997410813,0.0370922947215176,0.0233391022457747,"Chmp5/Chmp1b/Chmp3/Tmem50a/Vps28/Lyst/Sort1",7
"GO:0099622","GO:0099622","cardiac muscle cell membrane repolarization","7/2353","31/28891",0.0108626997410813,0.0370922947215176,0.0233391022457747,"Gja1/Cacna2d1/Akap9/Cacna1d/Kcnn2/Ank2/Nos1ap",7
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis","10/2353","54/28891",0.010976238651401,0.0374378066776259,0.0235565042407521,"Pdcd10/Rhoa/Fgfbp1/Thbs1/Slit2/Robo1/Hdac9/Mia3/Nrp1/Map3k3",10
"GO:0021795","GO:0021795","cerebral cortex cell migration","10/2353","54/28891",0.010976238651401,0.0374378066776259,0.0235565042407521,"Rnf7/Rhoa/Rac1/Pex13/Reln/Slit2/Robo1/Fgf13/Dcx/Egfr",10
"GO:0050878","GO:0050878","regulation of body fluid levels","41/2353","348/28891",0.0109842175434438,0.0374439496798723,0.0235603695221698,"Ppia/Nme1/Anxa2/C1galt1c1/Prlr/Thbd/Usf2/Cd9/F13a1/Gja1/Dtnbp1/Fbln1/Gna13/Serpine2/Evl/Thbs1/Erbb4/Kcnma1/Lyst/Celsr2/Kalrn/Akap11/Wfs1/Stxbp1/Trpc1/Med1/Atg7/Chrm3/Nfat5/Chrm1/Anxa7/Scnn1a/Gnaq/Adcy6/Copa/Egfr/Nr3c2/Madd/Il6ra/Prkce/F8",41
"GO:0061180","GO:0061180","mammary gland epithelium development","13/2353","79/28891",0.0110717077534285,0.0377209784674142,0.0237346807435705,"Gpx1/Prlr/Smo/Erbb4/Csmd1/Slit2/Robo1/Pgr/Ar/Med1/Ptch1/Rreb1/Mapk1",13
"GO:0000725","GO:0000725","recombinational repair","23/2353","170/28891",0.0111419919065781,0.0379391083964998,0.0238719318022072,"Morf4l2/Xrcc2/Xrcc6/Ube2n/Ppp4r2/Senp3/Ppp4c/Smc6/Trrap/Trp53bp1/Zfyve26/Fancm/Atm/Ep400/Nipbl/Rev3l/Pogz/Setd2/Fus/Klhl15/Wdr48/Ercc6/Arid2",23
"GO:0098781","GO:0098781","ncRNA transcription","20/2353","142/28891",0.0113001381891893,0.0384560008785382,0.0241971693368202,"Uspl1/Hdac2/Pwp1/Ubtf/Npm1/Gtf2h5/Bmpr1a/Wdr82/Mtor/Ice1/Ncor1/Gtf3c1/Foxo3/Ddx5/Zc3h4/Ar/Polr1a/Egfr/Ercc6/Ddx17",20
"GO:0051403","GO:0051403","stress-activated MAPK cascade","31/2353","248/28891",0.0113451915187129,0.0385876575729062,0.0242800099665053,"Ppia/Pdcd10/Hmgb1/Prdx1/Cdc42/Sphk1/Arl6ip5/Mturn/Dnaja1/Prmt1/Stk25/Crk/Ephb1/Cops5/Tnik/Ncor1/Map2k6/Plcb1/Hipk2/Hipk3/Igf1r/Fktn/Taok1/Mapkbp1/Map3k3/Rasgrp1/Egfr/Ercc6/Mecom/Sh3rf1/Mapk1",31
"GO:0003281","GO:0003281","ventricular septum development","14/2353","88/28891",0.0114802393125928,0.0389813616098738,0.0245277352378143,"Rbpj/Matr3/Bmpr1a/Dctn5/Hectd1/Slit2/Robo2/Robo1/Slit3/Ap2b1/Trip11/Prox1/Dnm2/Frs2",14
"GO:0006637","GO:0006637","acyl-CoA metabolic process","14/2353","88/28891",0.0114802393125928,0.0389813616098738,0.0245277352378143,"Suclg2/Suclg1/Pdhb/Nudt19/Sucla2/Acat1/Acot9/Dld/Snca/Mpc1/Acaa2/Acaca/Fasn/Acly",14
"GO:0035383","GO:0035383","thioester metabolic process","14/2353","88/28891",0.0114802393125928,0.0389813616098738,0.0245277352378143,"Suclg2/Suclg1/Pdhb/Nudt19/Sucla2/Acat1/Acot9/Dld/Snca/Mpc1/Acaa2/Acaca/Fasn/Acly",14
"GO:0006633","GO:0006633","fatty acid biosynthetic process","22/2353","161/28891",0.0115051528356214,0.0390440824953533,0.0245672002849391,"Ptges3/Ptgds/Sphk1/Acadvl/Fads1/Fabp5/Elovl4/Ptgis/Insig1/Mid1ip1/Ptges2/Insig2/Abhd2/Myo5a/Acaca/Ubr4/Abhd1/Prkab2/Prkaa2/Fasn/Fads6/Acly",22
"GO:0019933","GO:0019933","cAMP-mediated signaling","12/2353","71/28891",0.0116714315740944,0.0395862041245587,0.0249083124277349,"Rxfp2/Ube2b/Gnai1/Cdc34/Lpar1/Rapgef2/Epha5/Dgkq/Pex5l/Pde11a/Pde4d/Adcy8",12
"GO:0015918","GO:0015918","sterol transport","18/2353","124/28891",0.0116978152303726,0.039631334886131,0.024936709469942,"Anxa2/Npc1l1/Vapa/Stard5/Npc2/Commd1/Scp2/Pnlip/Abca8b/Lrp1/Abca5/Serac1/Abca3/Abca2/Syt7/Ptch1/Abcg4/Gramd1b",18
"GO:0043534","GO:0043534","blood vessel endothelial cell migration","18/2353","124/28891",0.0116978152303726,0.039631334886131,0.024936709469942,"Pdcd10/Hmgb1/Gpx1/Rhoa/Igf2/Fgfbp1/Thbs1/Atp2b4/Slit2/Robo1/Hdac9/Mecp2/Nf1/Mia3/Nrp1/Mef2c/Map3k3/Plcg1",18
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","17/2353","115/28891",0.0118001529487254,0.0399557134202373,0.0251408139566199,"Bmpr1a/Pak1/Hes5/Thbs1/Mtor/Gsk3b/Mfn2/Cdh13/Nf1/Igf1r/Abcc4/Pde4d/Frs2/Gnaq/Egfr/Il6ra/Ddx39b",17
"GO:0001763","GO:0001763","morphogenesis of a branching structure","31/2353","249/28891",0.0119772777262939,0.040532819820808,0.0255039391121471,"Ppp1ca/Mmp14/Smo/Bmp7/Lgr4/Ctsh/Gna13/Pak1/Cdh1/Ctsz/Csmd1/Dicer1/Slit2/Pkd1/Sema5a/Fgf13/Pgr/Epha7/Adamts16/Plxnd1/Mecp2/Setd2/Sema3e/Fat4/Prox1/Ar/Med1/Nrp1/Ptch1/Plxna1/Frs2",31
"GO:0009303","GO:0009303","rRNA transcription","8/2353","39/28891",0.0120085911672223,0.0405708311396513,0.0255278564799897,"Pwp1/Ubtf/Npm1/Gtf2h5/Mtor/Gtf3c1/Polr1a/Ercc6",8
"GO:0042908","GO:0042908","xenobiotic transport","8/2353","39/28891",0.0120085911672223,0.0405708311396513,0.0255278564799897,"Atraid/Gja1/Abcb1b/Abca8b/Abcc1/Abca3/Abcc4/Slc7a5",8
"GO:1902003","GO:1902003","regulation of amyloid-beta formation","8/2353","39/28891",0.0120085911672223,0.0405708311396513,0.0255278564799897,"Pin1/Bin1/Epha4/Sorl1/Spon1/Rtn3/Abca2/Chrna7",8
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","40/2353","340/28891",0.0121511097224777,0.0410066124877156,0.0258020575105713,"Gnb5/Mtch2/Serpinb6a/Nsmf/Xrcc6/Crip1/Tank/Npm1/Rac1/Rbx1/Cnn2/Gtf2h5/Rnf4/Hyal2/Pcna/Gja1/Eif2s1/Col1a1/Mtor/Lrrc8c/Grm1/Plec/Slc12a6/Atm/Gsk3b/Crebbp/Ep300/Nipbl/Slc24a4/Pik3r1/Nedd4/Pten/Nos1/Ddb1/Slc9a1/Scnn1a/Neurod2/Elk1/Hvcn1/Tnks1bp1",40
"GO:0104004","GO:0104004","cellular response to environmental stimulus","40/2353","340/28891",0.0121511097224777,0.0410066124877156,0.0258020575105713,"Gnb5/Mtch2/Serpinb6a/Nsmf/Xrcc6/Crip1/Tank/Npm1/Rac1/Rbx1/Cnn2/Gtf2h5/Rnf4/Hyal2/Pcna/Gja1/Eif2s1/Col1a1/Mtor/Lrrc8c/Grm1/Plec/Slc12a6/Atm/Gsk3b/Crebbp/Ep300/Nipbl/Slc24a4/Pik3r1/Nedd4/Pten/Nos1/Ddb1/Slc9a1/Scnn1a/Neurod2/Elk1/Hvcn1/Tnks1bp1",40
"GO:0031641","GO:0031641","regulation of myelination","11/2353","63/28891",0.0121601439382253,0.0410142640008811,0.0258068719726973,"Ptn/S100b/Hes5/Mtor/Cdh2/Dicer1/Tenm4/Wasf3/Pten/Cyfip1/Ptprz1",11
"GO:0051048","GO:0051048","negative regulation of secretion","27/2353","210/28891",0.0122248537925583,0.0412095877845918,0.0259297730170592,"Rap1a/Cartpt/Cry1/Hadh/Snca/Rap1b/Il12a/Syt4/Myo5a/Kalrn/Syt11/Kcnj6/Ppp1r9a/Nrg1/Htr1a/Klf7/Grm7/Stxbp5l/Nf1/Frmd4a/Abcc8/Neo1/Tbc1d1/Nos1/Cd200/Madd/Braf",27
"GO:0033143","GO:0033143","regulation of intracellular steroid hormone receptor signaling pathway","13/2353","80/28891",0.0122616052466182,0.0412875496665294,0.0259788279581858,"Rhoa/Cry1/Pak1/Ncor1/Cnot1/Kmt2d/Ep300/Ddx5/Ar/Med1/Ncoa2/Zfp366/Vps18",13
"GO:0042306","GO:0042306","regulation of protein import into nucleus","13/2353","80/28891",0.0122616052466182,0.0412875496665294,0.0259788279581858,"Sumo1/Pkig/Smo/Hyal2/Cdh1/Cabp1/Ubr5/Tpr/Ep300/Pik3r1/Nf1/Akap1/Mapk1",13
"GO:0042308","GO:0042308","negative regulation of protein import into nucleus","5/2353","18/28891",0.0124390592040334,0.0417459234970358,0.0262672445626935,"Sumo1/Pkig/Cabp1/Nf1/Akap1",5
"GO:0046755","GO:0046755","viral budding","5/2353","18/28891",0.0124390592040334,0.0417459234970358,0.0262672445626935,"Chmp5/Chmp1b/Tsg101/Nedd4/Lrsam1",5
"GO:0048385","GO:0048385","regulation of retinoic acid receptor signaling pathway","5/2353","18/28891",0.0124390592040334,0.0417459234970358,0.0262672445626935,"Snw1/Zfp536/Cnot1/Asxl1/Akr1c14",5
"GO:0061051","GO:0061051","positive regulation of cell growth involved in cardiac muscle cell development","5/2353","18/28891",0.0124390592040334,0.0417459234970358,0.0262672445626935,"Pin1/Mtor/Akap6/Ep300/Ddx39b",5
"GO:0098962","GO:0098962","regulation of postsynaptic neurotransmitter receptor activity","5/2353","18/28891",0.0124390592040334,0.0417459234970358,0.0262672445626935,"Neto2/Dlgap2/Dlgap1/Shisa7/Neto1",5
"GO:1901077","GO:1901077","regulation of relaxation of muscle","5/2353","18/28891",0.0124390592040334,0.0417459234970358,0.0262672445626935,"Sri/Akap6/Pde4b/Abcc8/Pde4d",5
"GO:0030834","GO:0030834","regulation of actin filament depolymerization","10/2353","55/28891",0.012461828373908,0.0417874128566571,0.0262933503729051,"Dstn/Capza2/Cfl2/Evl/Sptan1/Sptbn1/Tmod2/Sema5a/Flii/Add2",10
"GO:0120163","GO:0120163","negative regulation of cold-induced thermogenesis","9/2353","47/28891",0.0124652107646982,0.0417874128566571,0.0262933503729051,"Rheb/Rbpj/Acot13/Atf4/Lgr4/Lnpep/Dock7/Map2k6/Nr1d1",9
"GO:0009952","GO:0009952","anterior/posterior pattern specification","30/2353","240/28891",0.0125841854780876,0.0421629343187889,0.026529634859103,"Aldh1a2/Rbpj/Grsf1/Xrcc2/Smo/Bmpr1a/Poglut1/Hes5/Htt/Plxna2/Celsr2/Apc/Mib1/Ppp2r3a/Bptf/Atm/Prkdc/Ep300/Zbtb16/Ets2/Hipk2/Tdrd5/Med12/Psen2/Pcdh8/Kmt2a/Frs2/Pds5a/Pcsk5/Sf3b1",30
"GO:0030641","GO:0030641","regulation of cellular pH","14/2353","89/28891",0.0126310554531207,0.0422965895587649,0.0266137330076512,"Car2/Dmxl2/Slc9a7/Tm9sf4/Slc4a8/Slc4a10/Ube3a/Slc4a3/Slc9a8/Slc9a1/Dmxl1/Slc12a5/Hvcn1/Mapk1",14
"GO:0046328","GO:0046328","regulation of JNK cascade","21/2353","153/28891",0.0127097800448908,0.0423045800396351,0.026618760754018,"Hmgb1/Cdc42/Mturn/Dnaja1/Prmt1/Crk/Ephb1/Cops5/Tnik/Ncor1/Plcb1/Hipk2/Hipk3/Igf1r/Fktn/Taok1/Mapkbp1/Rasgrp1/Egfr/Mecom/Sh3rf1",21
"GO:0051783","GO:0051783","regulation of nuclear division","21/2353","153/28891",0.0127097800448908,0.0423045800396351,0.026618760754018,"Ube2b/Cdc42/Igf2/Sphk1/Cdc16/Lcmt1/Zwint/Gja1/Bmp7/Psmg2/Apc/Tpr/Atm/Cul9/Eif4g3/Plcb1/Igf1r/Insr/L3mbtl1/Pcid2/Cul7",21
"GO:0072331","GO:0072331","signal transduction by p53 class mediator","21/2353","153/28891",0.0127097800448908,0.0423045800396351,0.026618760754018,"Eef1e1/Rpl5/Rps7/Rpl11/Pcbp4/Snw1/Npm1/Pak1ip1/Rnf34/Bok/Rpl23/Atm/Ep300/Dyrk2/Foxo3/Wwox/Ddx5/Hipk2/Jmy/Atrx/Chd5",21
"GO:0009133","GO:0009133","nucleoside diphosphate biosynthetic process","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Guk1/Cmpk1/Umps/Cad",4
"GO:0014832","GO:0014832","urinary bladder smooth muscle contraction","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Atp2b4/Kcnma1/Cacna1c/Htr2a",4
"GO:0034454","GO:0034454","microtubule anchoring at centrosome","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Cep19/Gsk3b/Hook3/Pcm1",4
"GO:0035331","GO:0035331","negative regulation of hippo signaling","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Wwc1/Cit/Wwc2/Vgll4",4
"GO:0038180","GO:0038180","nerve growth factor signaling pathway","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Rap1a/Rapgef2/Magi2/Kidins220",4
"GO:0044557","GO:0044557","relaxation of smooth muscle","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Rgs2/Kcnma1/Slc8a1/Abcc8",4
"GO:0050774","GO:0050774","negative regulation of dendrite morphogenesis","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Cit/Gsk3b/Rapgef2/Trpc5",4
"GO:0060628","GO:0060628","regulation of ER to Golgi vesicle-mediated transport","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Rint1/Yipf5/Stx18/Sorl1",4
"GO:0070202","GO:0070202","regulation of establishment of protein localization to chromosome","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Cct3/Cct5/Cct6a/Cct8",4
"GO:0071712","GO:0071712","ER-associated misfolded protein catabolic process","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Derl1/Tor1a/Uggt1/Uggt2",4
"GO:0090160","GO:0090160","Golgi to lysosome transport","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Ccdc91/Lamp1/Sort1/Ap1g1",4
"GO:0099011","GO:0099011","neuronal dense core vesicle exocytosis","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Syt4/Cadps/Stxbp1/Syt10",4
"GO:0099532","GO:0099532","synaptic vesicle endosomal processing","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Ap1s2/Itsn1/Itsn2/Dnm1l",4
"GO:2000303","GO:2000303","regulation of ceramide biosynthetic process","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Sirt3/Sphk1/Ormdl2/Samd8",4
"GO:2000434","GO:2000434","regulation of protein neddylation","4/2353","12/28891",0.0127590780914788,0.0423045800396351,0.026618760754018,"Rpl5/Rpl11/Dcun1d2/Dcun1d5",4
"GO:0048864","GO:0048864","stem cell development","15/2353","98/28891",0.012822418828945,0.0424913507502654,0.0267362800594329,"Aldh1a2/Cdc42/Pdcd6/Smo/Bmpr1a/Bmp7/Erbb4/Cdh2/Dicer1/Sema5a/Setd2/Sema3e/Sema6d/Nrp1/Mapk1",15
"GO:0034063","GO:0034063","stress granule assembly","7/2353","32/28891",0.0129489555127768,0.0428404035823908,0.0269559100337797,"Ythdf3/Eif2s1/Dync1h1/Prrc2c/Ddx6/Ubap2l/Prkaa2",7
"GO:0045724","GO:0045724","positive regulation of cilium assembly","7/2353","32/28891",0.0129489555127768,0.0428404035823908,0.0269559100337797,"Ift20/Kctd17/Htt/Gsk3b/Ttbk2/Dzip1/Mark4",7
"GO:0048011","GO:0048011","neurotrophin TRK receptor signaling pathway","7/2353","32/28891",0.0129489555127768,0.0428404035823908,0.0269559100337797,"Lmtk2/Cyfip2/Sort1/Zfyve27/Cyfip1/Ptprf/Wasf1",7
"GO:0051053","GO:0051053","negative regulation of DNA metabolic process","20/2353","144/28891",0.0130734240069923,0.0432285995124824,0.0272001695106285,"Sub1/Zranb3/Hnrnpc/Rps3/Dffa/Gja1/Ndfip1/Senp3/Gtpbp4/Tnks/Trp53bp1/Atm/Tspyl2/Gnl3l/Atg7/Klhl15/Rad50/Pds5a/Ercc6/Pot1b",20
"GO:0097150","GO:0097150","neuronal stem cell population maintenance","6/2353","25/28891",0.0133155339367541,0.04398117231099,0.0276737011059,"Hes5/Cdh2/Foxo3/Prox1/Hook3/Pcm1",6
"GO:1902547","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","6/2353","25/28891",0.0133155339367541,0.04398117231099,0.0276737011059,"Cd63/Il12a/Atp2b4/Robo1/Adamts3/Tcf4",6
"GO:0051453","GO:0051453","regulation of intracellular pH","13/2353","81/28891",0.0135477878746677,0.0446995875385744,0.028125740177017,"Car2/Dmxl2/Slc9a7/Tm9sf4/Slc4a8/Slc4a10/Ube3a/Slc4a3/Slc9a8/Slc9a1/Dmxl1/Slc12a5/Hvcn1",13
"GO:0072665","GO:0072665","protein localization to vacuole","13/2353","81/28891",0.0135477878746677,0.0446995875385744,0.028125740177017,"Lamtor5/Vps28/Vps13c/Vps13d/Vps13a/Sorl1/Pik3r4/Sort1/Scarb2/Nedd4/Vps8/Szt2/Gcc2",13
"GO:0030198","GO:0030198","extracellular matrix organization","38/2353","322/28891",0.0135771114756673,0.0447719655353752,0.0281712816427139,"Aebp1/Dnajb6/Anxa2/Ier3ip1/Mmp14/Cst3/Tnfrsf11b/Mpv17/Serpinh1/Fbln5/Fbln1/Hsd17b12/Ctss/Col1a1/Crtap/Mmp16/Tnr/Clasp1/Matn2/Aplp2/Abi3bp/Ric1/Sema5a/Clasp2/Serac1/Spock2/Adamts3/Adamts16/Col19a1/Nf1/Mia3/Csgalnact1/Fktn/Pxdn/Rxfp1/Vipas39/Pomt1/Abl2",38
"GO:0010171","GO:0010171","body morphogenesis","11/2353","64/28891",0.0136331171274945,0.0449077841900783,0.0282567410485769,"Col1a1/Cdk2ap1/Clasp1/Arid5b/Kat6a/Ankrd11/Crebbp/Ep300/Nipbl/Clasp2/Braf",11
"GO:0010517","GO:0010517","regulation of phospholipase activity","11/2353","64/28891",0.0136331171274945,0.0449077841900783,0.0282567410485769,"Pla2g5/Rgs2/Snca/Gna13/Lpar1/Adra1a/Snap91/Lrp1/Abl2/Gnaq/Htr2a",11
"GO:0006612","GO:0006612","protein targeting to membrane","18/2353","126/28891",0.0136743962603631,0.0450192915448455,0.0283269033713344,"Mff/Fis1/Srp19/Srp9/Cacnb3/Golga7/Naca/Arl6ip1/Actr3/Pak1/Zdhhc22/Macf1/Tcaf1/Dusp18/Ank3/Zdhhc23/Exoc4/C2cd5",18
"GO:0031016","GO:0031016","pancreas development","14/2353","90/28891",0.0138692782327359,0.0456360995486496,0.0287150094503699,"Rheb/Aldh1a2/Igf2/Smo/Bmp6/Cdh2/Zfp800/Prox1/Igf1r/Rfx3/Insr/Myt1/Invs/Il6ra",14
"GO:0033866","GO:0033866","nucleoside bisphosphate biosynthetic process","8/2353","40/28891",0.0139659661029536,0.0458050435876632,0.028821311911028,"Pdhb/Acat1/Dld/Snca/Mpc1/Pank2/Acly/Pank1",8
"GO:0034030","GO:0034030","ribonucleoside bisphosphate biosynthetic process","8/2353","40/28891",0.0139659661029536,0.0458050435876632,0.028821311911028,"Pdhb/Acat1/Dld/Snca/Mpc1/Pank2/Acly/Pank1",8
"GO:0034033","GO:0034033","purine nucleoside bisphosphate biosynthetic process","8/2353","40/28891",0.0139659661029536,0.0458050435876632,0.028821311911028,"Pdhb/Acat1/Dld/Snca/Mpc1/Pank2/Acly/Pank1",8
"GO:0042745","GO:0042745","circadian sleep/wake cycle","8/2353","40/28891",0.0139659661029536,0.0458050435876632,0.028821311911028,"Ptgds/Cntnap2/Kcna2/Nlgn3/Nr1d1/Nlgn1/Per3/Gabrb3",8
"GO:0051349","GO:0051349","positive regulation of lyase activity","8/2353","40/28891",0.0139659661029536,0.0458050435876632,0.028821311911028,"Rxfp2/Iscu/Cacna1c/Adcy1/Cacna1d/Nf1/Nos1/Rxfp1",8
"GO:0060236","GO:0060236","regulation of mitotic spindle organization","8/2353","40/28891",0.0139659661029536,0.0458050435876632,0.028821311911028,"Chmp5/Chmp1b/Gnai1/Dync1h1/Pkd1/Tpr/Cltc/Numa1",8
"GO:2000060","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","16/2353","108/28891",0.0140014503301755,0.0458717786222669,0.0288633027290047,"Sumo1/Hspbp1/Ube2v2/Bcap31/Rbx1/Gabarap/Gsk3b/Zyg11b/Agtpbp1/Atg7/Pten/Rnf144b/Psen2/Gclc/Sh3rf1/Zer1",16
"GO:2000243","GO:2000243","positive regulation of reproductive process","16/2353","108/28891",0.0140014503301755,0.0458717786222669,0.0288633027290047,"Ube2b/Hdac2/Cfap69/Tac1/Vip/Rac1/Gja1/Acvr1b/Eif4g3/Ago2/Mfn2/Plcb1/Ar/Igf1r/Insr/Tacr3",16
"GO:0006520","GO:0006520","amino acid metabolic process","33/2353","272/28891",0.0140160736223974,0.045886532185971,0.0288725859220335,"Qrsl1/Glud1/Psph/Psat1/Acat1/Apip/Azin2/Dld/Farsb/Oat/Fh1/Acad8/Atf4/Gars/Atp2b4/Cad/Htt/Apc/Mtr/Gmps/Gad2/Wars2/Srr/Mthfr/Mecp2/Iars2/Slc25a44/Gclc/Nos1/Accs/Slc16a2/Vars2/Mars2",33
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","30/2353","242/28891",0.0140210951342053,0.045886532185971,0.0288725859220335,"Rxfp2/Rgs2/Gnai1/Vip/Gna13/Lpar1/Gpr37l1/Atp2b4/Adgrl3/Adra1a/Gpr26/Adcy1/Adcy9/Rapgef2/Cacna1d/Gabbr2/Htr1a/Grm8/Grm7/Pde4b/Chrm3/Chrm1/Nos1/Rxfp1/Akap12/Gnaq/Adcy6/Oprd1/Htr5a/Adcy8",30
"GO:0045229","GO:0045229","external encapsulating structure organization","38/2353","323/28891",0.0142152920308071,0.0464969697780475,0.0292566836297408,"Aebp1/Dnajb6/Anxa2/Ier3ip1/Mmp14/Cst3/Tnfrsf11b/Mpv17/Serpinh1/Fbln5/Fbln1/Hsd17b12/Ctss/Col1a1/Crtap/Mmp16/Tnr/Clasp1/Matn2/Aplp2/Abi3bp/Ric1/Sema5a/Clasp2/Serac1/Spock2/Adamts3/Adamts16/Col19a1/Nf1/Mia3/Csgalnact1/Fktn/Pxdn/Rxfp1/Vipas39/Pomt1/Abl2",38
"GO:0043949","GO:0043949","regulation of cAMP-mediated signaling","9/2353","48/28891",0.0142624083613787,0.0465756773051275,0.0293062077434637,"Rxfp2/Ube2b/Gnai1/Cdc34/Lpar1/Rapgef2/Pex5l/Pde11a/Pde4d",9
"GO:0060323","GO:0060323","head morphogenesis","9/2353","48/28891",0.0142624083613787,0.0465756773051275,0.0293062077434637,"Col1a1/Cdk2ap1/Arid5b/Kat6a/Ankrd11/Crebbp/Ep300/Nipbl/Braf",9
"GO:0098927","GO:0098927","vesicle-mediated transport between endosomal compartments","9/2353","48/28891",0.0142624083613787,0.0465756773051275,0.0293062077434637,"Snx3/Stx8/Lmtk2/Sorl1/Pik3r4/Dnajc13/Hook3/Hook1/Mapk1",9
"GO:0009636","GO:0009636","response to toxic substance","19/2353","136/28891",0.0144220791778252,0.0470464057571576,0.0296023980858086,"Gpx1/Prdx1/Akr1a1/Gstm5/Adh5/Fbln5/Abcb1b/Abcc1/Gabrb1/Scn8a/Gria1/Ppp1r9a/Arnt2/Scn3a/Slc6a1/Kcnc2/Ercc6/Oprd1/Mapk1",19
"GO:0046467","GO:0046467","membrane lipid biosynthetic process","19/2353","136/28891",0.0144220791778252,0.0470464057571576,0.0296023980858086,"Sirt3/Sphk1/Vapa/Pigu/Pigyl/Ormdl2/Elovl4/Sptssa/Abca8b/Pigb/Smpd4/Abca2/Atg7/St3gal1/Pigo/Cers6/Cerkl/Samd8/Pigl",19
"GO:1902373","GO:1902373","negative regulation of mRNA catabolic process","12/2353","73/28891",0.014433521650115,0.0470584049065879,0.0296099481545633,"Hnrnpc/Paip1/Ybx1/Upf3a/Elavl1/Mtor/Larp4b/Dicer1/Nbas/Dhx9/Fus/Secisbp2",12
"GO:0007052","GO:0007052","mitotic spindle organization","18/2353","127/28891",0.0147563686545263,0.0480851346317656,0.0302559839475658,"Chmp5/Rhoa/Chmp1b/Nudc/Gnai1/Bccip/Plk5/Fam110a/Dync1h1/Clasp1/Pkd1/Tpr/Clasp2/Mecp2/Cltc/Aaas/Numa1/Ckap5",18
